Fecha,Año,Mes,Persona,Vendedor,SKU,Nombre Producto,Comentarios Producto,Cantidad_ventas,Precio,% Descuento,Descuento,IVA Vigente,Subtotal IVA mayor a 0%,IVA,Total,Saldo,Retenciones,Estado,Dias vencimiento,Fecha Vencimiento,Cantidad_inv,PVP,Costo Adquisición Unitario,Costo Adquisición,Modelo producto
2025-05-05,2025,5,Clínica Santa Inés,Elena Gómez,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",1,2449.58,0.0,0.0,0.15,2449.58,367.44,2817.02,0.0,49.3,Pagado,34,2025-06-08,149,2449.58,847.36,847.36,Anatómico
2023-01-27,2023,1,Clínica Santa Inés,Sofia Vega,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",7,2129.56,0.0,0.0,0.15,14906.92,2236.04,17142.96,0.0,300.0,Pagado,52,2023-03-20,64,2129.56,839.49,5876.43,Ergonómico
2024-08-18,2024,8,Dr. Juan Pérez,Sofia Vega,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",3,1932.7,0.0,0.0,0.15,5798.1,869.72,6667.82,0.0,0.0,Pagado,42,2024-09-29,76,1932.7,686.06,2058.18,Redondo Low Profile
2023-08-18,2023,8,MedGroup SA,Lucía Méndez,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",3,1615.37,0.0,0.0,0.15,4846.11,726.92,5573.03,0.0,0.0,Pagado,38,2023-09-25,37,1615.37,632.69,1898.07,Anatómico
2025-02-20,2025,2,Hospital del Valle,Lucía Méndez,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",1,1467.3,0.0,0.0,0.15,1467.3,220.09,1687.39,0.0,0.0,Pagado,58,2025-04-19,25,1467.3,520.71,520.71,Ergonómico
2023-08-15,2023,8,Clínica Santa Inés,Carlos Ruiz,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",2,1187.68,0.0,0.0,0.15,2375.36,356.3,2731.66,0.0,47.8,Pagado,55,2023-10-09,117,1187.68,512.23,1024.46,Anatómico
2025-05-22,2025,5,Dr. Juan Pérez,Carlos Ruiz,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",4,1274.6,0.0,0.0,0.15,5098.4,764.76,5863.16,5863.16,102.61,Anulado,56,2025-07-17,107,1274.6,539.36,2157.44,Anatómico
2023-06-16,2023,6,MedGroup SA,Marcos Proaño,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",11,1419.66,0.15,2342.44,0.15,13273.82,1991.07,15264.89,15264.89,0.0,Pendiente,36,2023-07-22,20,1419.66,503.03,5533.33,Redondo Low Profile
2024-11-05,2024,11,MedGroup SA,Sofia Vega,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",9,2240.28,0.0,0.0,0.15,20162.52,3024.38,23186.9,0.0,0.0,Pagado,40,2024-12-15,77,2240.28,813.16,7318.44,Redondo High Profile
2023-10-05,2023,10,Estética Integral,Lucía Méndez,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",1,2031.19,0.05,101.56,0.15,1929.63,289.44,2219.07,0.0,38.83,Pagado,60,2023-12-04,136,2031.19,811.36,811.36,Anatómico
2024-06-07,2024,6,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",12,1471.36,0.1,1765.63,0.15,15890.69,2383.6,18274.29,0.0,319.8,Pagado,18,2024-06-25,14,1471.36,660.38,7924.56,Redondo Low Profile
2023-01-22,2023,1,Dr. Juan Pérez,Sofia Vega,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",11,1192.02,0.15,1966.83,0.15,11145.39,1671.81,12817.2,0.0,0.0,Pagado,29,2023-02-20,18,1192.02,508.9,5597.9,Anatómico
2023-06-09,2023,6,Clínica Santa Inés,Marcos Proaño,IMP-ER-400,Implante de Seno Ergonómico 400cc,"Grado médico, esterilizado Gamma",11,1876.84,0.1,2064.52,0.15,18580.72,2787.11,21367.83,21367.83,0.0,Pendiente,48,2023-07-27,53,1876.84,800.63,8806.93,Ergonómico
2025-04-04,2025,4,Estética Integral,Elena Gómez,IMP-RE-300,Implante de Seno Redondo Low Profile 300cc,"Grado médico, esterilizado Gamma",5,1903.78,0.05,475.94,0.15,9042.96,1356.44,10399.4,0.0,0.0,Pagado,34,2025-05-08,26,1903.78,687.03,3435.15,Redondo Low Profile
2024-11-01,2024,11,MedGroup SA,Marcos Proaño,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",5,2231.94,0.0,0.0,0.15,11159.7,1673.96,12833.66,0.0,0.0,Pagado,53,2024-12-24,36,2231.94,764.38,3821.9,Ergonómico
2025-02-23,2025,2,Hospital del Valle,Elena Gómez,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",1,1134.35,0.05,56.72,0.15,1077.63,161.64,1239.27,0.0,0.0,Pagado,19,2025-03-14,28,1134.35,514.81,514.81,Redondo High Profile
2023-11-19,2023,11,Clínica Santa Inés,Lucía Méndez,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",9,1273.06,0.0,0.0,0.15,11457.54,1718.63,13176.17,13176.17,230.58,Pendiente,16,2023-12-05,90,1273.06,455.17,4096.53,Ergonómico
2023-10-19,2023,10,MedGroup SA,Elena Gómez,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",2,1832.82,0.15,549.85,0.15,3115.79,467.37,3583.16,3583.16,0.0,Pendiente,54,2023-12-12,16,1832.82,804.48,1608.96,Anatómico
2023-11-24,2023,11,Centro Quirúrgico Norte,Carlos Ruiz,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",6,2126.62,0.0,0.0,0.15,12759.72,1913.96,14673.68,0.0,256.79,Pagado,15,2023-12-09,88,2126.62,831.11,4986.66,Anatómico
2023-04-15,2023,4,Estética Integral,Lucía Méndez,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",10,2300.1,0.0,0.0,0.15,23001.0,3450.15,26451.15,0.0,0.0,Pagado,18,2023-05-03,44,2300.1,771.28,7712.8,Ergonómico
2024-08-12,2024,8,MedGroup SA,Lucía Méndez,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",10,2201.82,0.0,0.0,0.15,22018.2,3302.73,25320.93,0.0,0.0,Pagado,38,2024-09-19,85,2201.82,803.98,8039.8,Anatómico
2023-06-06,2023,6,Dr. Juan Pérez,Lucía Méndez,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",5,1164.01,0.1,582.0,0.15,5238.05,785.71,6023.76,0.0,0.0,Pagado,50,2023-07-26,149,1164.01,489.99,2449.95,Redondo Low Profile
2025-04-01,2025,4,Dr. Juan Pérez,Marcos Proaño,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",3,1896.14,0.15,853.26,0.15,4835.16,725.27,5560.43,0.0,97.31,Pagado,40,2025-05-11,9,1896.14,666.65,1999.95,Redondo Low Profile
2023-01-12,2023,1,Clínica Santa Inés,Sofia Vega,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",6,2193.37,0.1,1316.02,0.15,11844.2,1776.63,13620.83,0.0,238.36,Pagado,57,2023-03-10,90,2193.37,731.6,4389.6,Redondo High Profile
2025-03-01,2025,3,Clínica Santa Inés,Carlos Ruiz,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",3,1562.98,0.0,0.0,0.15,4688.94,703.34,5392.28,0.0,94.36,Pagado,26,2025-03-27,150,1562.98,623.12,1869.36,Anatómico
2025-10-25,2025,10,Estética Integral,Lucía Méndez,IMP-RE-450,Implante de Seno Redondo Low Profile 450cc,"Grado médico, esterilizado Gamma",6,1488.43,0.0,0.0,0.15,8930.58,1339.59,10270.17,10270.17,179.73,Anulado,53,2025-12-17,7,1488.43,597.74,3586.44,Redondo Low Profile
2025-07-18,2025,7,Clínica Santa Inés,Sofia Vega,IMP-ER-400,Implante de Seno Ergonómico 400cc,"Grado médico, esterilizado Gamma",12,1212.73,0.15,2182.91,0.15,12369.85,1855.48,14225.33,0.0,248.94,Pagado,17,2025-08-04,21,1212.73,528.52,6342.24,Ergonómico
2024-04-21,2024,4,Dr. Juan Pérez,Lucía Méndez,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",8,1633.6,0.05,653.44,0.15,12415.36,1862.3,14277.66,0.0,0.0,Pagado,49,2024-06-09,31,1633.6,611.0,4888.0,Anatómico
2025-08-23,2025,8,Estética Integral,Carlos Ruiz,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",10,1964.98,0.0,0.0,0.15,19649.8,2947.47,22597.27,22597.27,0.0,Pendiente,20,2025-09-12,115,1964.98,683.98,6839.8,Redondo Low Profile
2024-12-13,2024,12,Hospital del Valle,Marcos Proaño,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",8,1602.5,0.0,0.0,0.15,12820.0,1923.0,14743.0,0.0,0.0,Pagado,52,2025-02-03,25,1602.5,554.61,4436.88,Anatómico
2023-11-05,2023,11,Centro Quirúrgico Norte,Elena Gómez,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",12,1960.21,0.0,0.0,0.15,23522.52,3528.38,27050.9,0.0,0.0,Pagado,59,2024-01-03,103,1960.21,720.13,8641.56,Anatómico
2023-06-19,2023,6,Clínica Santa Inés,Marcos Proaño,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",4,1844.11,0.0,0.0,0.15,7376.44,1106.47,8482.91,0.0,0.0,Pagado,55,2023-08-13,131,1844.11,664.35,2657.4,Redondo High Profile
2023-04-24,2023,4,Clínica Santa Inés,Sofia Vega,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",7,2210.95,0.1,1547.66,0.15,13928.99,2089.35,16018.34,0.0,280.32,Pagado,56,2023-06-19,149,2210.95,750.41,5252.87,Redondo Low Profile
2024-03-15,2024,3,MedGroup SA,Lucía Méndez,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",7,1611.69,0.05,564.09,0.15,10717.74,1607.66,12325.4,0.0,215.69,Pagado,17,2024-04-01,26,1611.69,573.82,4016.74,Anatómico
2025-07-20,2025,7,Centro Quirúrgico Norte,Sofia Vega,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",7,2051.93,0.1,1436.35,0.15,12927.16,1939.07,14866.23,0.0,260.16,Pagado,49,2025-09-07,85,2051.93,713.88,4997.16,Redondo Low Profile
2025-11-02,2025,11,Centro Quirúrgico Norte,Sofia Vega,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",6,1694.91,0.0,0.0,0.15,10169.46,1525.42,11694.88,0.0,0.0,Pagado,60,2026-01-01,24,1694.91,574.88,3449.28,Redondo Low Profile
2023-02-24,2023,2,Hospital del Valle,Lucía Méndez,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",10,2094.28,0.05,1047.14,0.15,19895.66,2984.35,22880.01,0.0,0.0,Pagado,28,2023-03-24,139,2094.28,747.62,7476.2,Ergonómico
2025-08-16,2025,8,Centro Quirúrgico Norte,Carlos Ruiz,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",5,2126.62,0.1,1063.31,0.15,9569.79,1435.47,11005.26,0.0,0.0,Pagado,37,2025-09-22,44,2126.62,745.72,3728.6,Redondo Low Profile
2023-09-02,2023,9,Hospital del Valle,Carlos Ruiz,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",7,1588.97,0.05,556.14,0.15,10566.65,1585.0,12151.65,12151.65,212.65,Anulado,29,2023-10-01,147,1588.97,702.88,4920.16,Anatómico
2025-02-13,2025,2,MedGroup SA,Sofia Vega,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",8,1568.88,0.1,1255.1,0.15,11295.94,1694.39,12990.33,0.0,0.0,Pagado,48,2025-04-02,45,1568.88,641.48,5131.84,Ergonómico
2023-07-22,2023,7,Clínica Santa Inés,Elena Gómez,IMP-ER-500,Implante de Seno Ergonómico 500cc,"Grado médico, esterilizado Gamma",12,1382.02,0.05,829.21,0.15,15755.03,2363.25,18118.28,0.0,0.0,Pagado,56,2023-09-16,73,1382.02,464.27,5571.24,Ergonómico
2025-05-14,2025,5,Clínica Santa Inés,Elena Gómez,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",2,1568.08,0.1,313.62,0.15,2822.54,423.38,3245.92,0.0,0.0,Pagado,30,2025-06-13,64,1568.08,613.04,1226.08,Redondo High Profile
2024-04-03,2024,4,Centro Quirúrgico Norte,Sofia Vega,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",2,1883.64,0.05,188.36,0.15,3578.92,536.84,4115.76,0.0,0.0,Pagado,27,2024-04-30,16,1883.64,779.74,1559.48,Ergonómico
2023-09-29,2023,9,Centro Quirúrgico Norte,Sofia Vega,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",4,1794.32,0.0,0.0,0.15,7177.28,1076.59,8253.87,0.0,144.44,Pagado,31,2023-10-30,92,1794.32,794.55,3178.2,Redondo High Profile
2024-11-20,2024,11,Centro Quirúrgico Norte,Marcos Proaño,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",6,1613.47,0.0,0.0,0.15,9680.82,1452.12,11132.94,0.0,194.83,Pagado,28,2024-12-18,111,1613.47,576.63,3459.78,Anatómico
2024-03-01,2024,3,MedGroup SA,Lucía Méndez,IMP-ER-500,Implante de Seno Ergonómico 500cc,"Grado médico, esterilizado Gamma",7,1270.98,0.05,444.84,0.15,8452.02,1267.8,9719.82,9719.82,170.1,Pendiente,28,2024-03-29,33,1270.98,537.42,3761.94,Ergonómico
2025-10-18,2025,10,Clínica Santa Inés,Marcos Proaño,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",4,1980.99,0.0,0.0,0.15,7923.96,1188.59,9112.55,0.0,159.47,Pagado,26,2025-11-13,46,1980.99,804.77,3219.08,Anatómico
2025-10-08,2025,10,Estética Integral,Marcos Proaño,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",10,1656.73,0.0,0.0,0.15,16567.3,2485.09,19052.39,0.0,0.0,Pagado,37,2025-11-14,102,1656.73,579.35,5793.5,Redondo Low Profile
2025-12-23,2025,12,Hospital del Valle,Marcos Proaño,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",2,1999.46,0.1,399.89,0.15,3599.03,539.85,4138.88,4138.88,0.0,Pendiente,25,2026-01-17,42,1999.46,772.14,1544.28,Redondo Low Profile
2024-12-06,2024,12,Estética Integral,Carlos Ruiz,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",6,1507.96,0.15,1357.16,0.15,7690.6,1153.59,8844.19,0.0,0.0,Pagado,60,2025-02-04,34,1507.96,577.23,3463.38,Ergonómico
2024-11-03,2024,11,MedGroup SA,Lucía Méndez,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",4,2182.95,0.0,0.0,0.15,8731.8,1309.77,10041.57,0.0,175.73,Pagado,59,2025-01-01,93,2182.95,751.43,3005.72,Anatómico
2023-12-29,2023,12,MedGroup SA,Sofia Vega,IMP-RE-450,Implante de Seno Redondo Low Profile 450cc,"Grado médico, esterilizado Gamma",5,2015.24,0.0,0.0,0.15,10076.2,1511.43,11587.63,11587.63,0.0,Pendiente,47,2024-02-14,8,2015.24,716.46,3582.3,Redondo Low Profile
2023-08-23,2023,8,Clínica Santa Inés,Carlos Ruiz,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",4,1254.1,0.0,0.0,0.15,5016.4,752.46,5768.86,5768.86,100.96,Anulado,22,2023-09-14,104,1254.1,492.54,1970.16,Redondo High Profile
2025-11-30,2025,11,Clínica Santa Inés,Marcos Proaño,IMP-ER-375,Implante de Seno Ergonómico 375cc,"Grado médico, esterilizado Gamma",7,2269.17,0.1,1588.42,0.15,14295.77,2144.37,16440.14,0.0,287.7,Pagado,35,2026-01-04,84,2269.17,802.8,5619.6,Ergonómico
2024-02-06,2024,2,Dr. Juan Pérez,Sofia Vega,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",1,1690.37,0.1,169.04,0.15,1521.33,228.2,1749.53,0.0,30.62,Pagado,56,2024-04-02,84,1690.37,647.49,647.49,Redondo High Profile
2023-02-11,2023,2,Hospital del Valle,Elena Gómez,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",7,2016.18,0.15,2116.99,0.15,11996.27,1799.44,13795.71,0.0,241.42,Pagado,57,2023-04-09,26,2016.18,711.26,4978.82,Redondo High Profile
2024-06-29,2024,6,Clínica Santa Inés,Carlos Ruiz,IMP-AN-450,Implante de Seno Anatómico 450cc,"Grado médico, esterilizado Gamma",12,1727.66,0.1,2073.19,0.15,18658.73,2798.81,21457.54,0.0,0.0,Pagado,15,2024-07-14,101,1727.66,642.27,7707.24,Anatómico
2024-12-19,2024,12,Centro Quirúrgico Norte,Sofia Vega,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",7,2088.44,0.15,2192.86,0.15,12426.22,1863.93,14290.15,14290.15,250.08,Pendiente,22,2025-01-10,100,2088.44,798.11,5586.77,Ergonómico
2023-07-17,2023,7,Centro Quirúrgico Norte,Marcos Proaño,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",5,1547.17,0.15,1160.38,0.15,6575.47,986.32,7561.79,0.0,0.0,Pagado,41,2023-08-27,79,1547.17,525.2,2626.0,Anatómico
2025-08-16,2025,8,Centro Quirúrgico Norte,Carlos Ruiz,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",11,1303.85,0.05,717.12,0.15,13625.23,2043.78,15669.01,0.0,0.0,Pagado,31,2025-09-16,7,1303.85,513.53,5648.83,Anatómico
2023-07-09,2023,7,Dr. Juan Pérez,Sofia Vega,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",6,1308.57,0.0,0.0,0.15,7851.42,1177.71,9029.13,0.0,158.01,Pagado,18,2023-07-27,111,1308.57,525.9,3155.4,Anatómico
2025-06-06,2025,6,Clínica Santa Inés,Sofia Vega,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",2,1037.6,0.0,0.0,0.15,2075.2,311.28,2386.48,0.0,0.0,Pagado,55,2025-07-31,143,1037.6,454.11,908.22,Redondo Low Profile
2024-09-18,2024,9,MedGroup SA,Lucía Méndez,IMP-RE-325,Implante de Seno Redondo High Profile 325cc,"Grado médico, esterilizado Gamma",7,1529.97,0.0,0.0,0.15,10709.79,1606.47,12316.26,0.0,0.0,Pagado,43,2024-10-31,122,1529.97,685.43,4798.01,Redondo High Profile
2023-11-09,2023,11,Clínica Santa Inés,Elena Gómez,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",6,1752.86,0.15,1577.57,0.15,8939.59,1340.94,10280.53,0.0,179.91,Pagado,58,2024-01-06,135,1752.86,605.18,3631.08,Redondo Low Profile
2023-08-07,2023,8,Estética Integral,Marcos Proaño,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",2,2072.09,0.0,0.0,0.15,4144.18,621.63,4765.81,0.0,83.4,Pagado,40,2023-09-16,10,2072.09,761.82,1523.64,Anatómico
2024-12-19,2024,12,Hospital del Valle,Sofia Vega,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",1,1645.71,0.0,0.0,0.15,1645.71,246.86,1892.57,1892.57,0.0,Anulado,50,2025-02-07,105,1645.71,722.74,722.74,Redondo High Profile
2024-03-08,2024,3,Hospital del Valle,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",11,1210.67,0.0,0.0,0.15,13317.37,1997.61,15314.98,0.0,0.0,Pagado,31,2024-04-08,14,1210.67,521.18,5732.98,Redondo Low Profile
2025-10-30,2025,10,Clínica Santa Inés,Sofia Vega,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",4,2140.7,0.0,0.0,0.15,8562.8,1284.42,9847.22,9847.22,172.33,Pendiente,40,2025-12-09,5,2140.7,719.64,2878.56,Redondo High Profile
2025-07-31,2025,7,Hospital del Valle,Marcos Proaño,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",7,1484.8,0.0,0.0,0.15,10393.6,1559.04,11952.64,0.0,0.0,Pagado,18,2025-08-18,105,1484.8,668.56,4679.92,Ergonómico
2025-10-12,2025,10,Clínica Santa Inés,Lucía Méndez,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",6,1989.41,0.0,0.0,0.15,11936.46,1790.47,13726.93,0.0,0.0,Pagado,39,2025-11-20,126,1989.41,830.46,4982.76,Redondo High Profile
2024-12-26,2024,12,MedGroup SA,Sofia Vega,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",8,1729.09,0.0,0.0,0.15,13832.72,2074.91,15907.63,0.0,0.0,Pagado,29,2025-01-24,88,1729.09,694.09,5552.72,Anatómico
2023-09-24,2023,9,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",8,1630.45,0.1,1304.36,0.15,11739.24,1760.89,13500.13,13500.13,236.25,Pendiente,32,2023-10-26,99,1630.45,590.82,4726.56,Redondo High Profile
2023-12-19,2023,12,Dr. Juan Pérez,Carlos Ruiz,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",1,1087.38,0.1,108.74,0.15,978.64,146.8,1125.44,0.0,19.7,Pagado,58,2024-02-15,54,1087.38,456.53,456.53,Redondo High Profile
2024-08-23,2024,8,Dr. Juan Pérez,Elena Gómez,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",5,1329.43,0.15,997.07,0.15,5650.08,847.51,6497.59,0.0,0.0,Pagado,28,2024-09-20,76,1329.43,508.85,2544.25,Ergonómico
2023-06-15,2023,6,Clínica Santa Inés,Elena Gómez,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",1,1189.74,0.1,118.97,0.15,1070.77,160.62,1231.39,1231.39,21.55,Anulado,32,2023-07-17,40,1189.74,481.16,481.16,Redondo Low Profile
2025-08-15,2025,8,Estética Integral,Lucía Méndez,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",6,1745.66,0.05,523.7,0.15,9950.26,1492.54,11442.8,11442.8,200.25,Pendiente,53,2025-10-07,73,1745.66,766.44,4598.64,Anatómico
2023-08-17,2023,8,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",5,2061.04,0.15,1545.78,0.15,8759.42,1313.91,10073.33,0.0,176.28,Pagado,34,2023-09-20,100,2061.04,727.14,3635.7,Redondo High Profile
2023-05-15,2023,5,Estética Integral,Sofia Vega,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",9,1213.39,0.0,0.0,0.15,10920.51,1638.08,12558.59,12558.59,0.0,Pendiente,22,2023-06-06,55,1213.39,531.74,4785.66,Anatómico
2023-02-26,2023,2,Clínica Santa Inés,Sofia Vega,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",6,1367.05,0.0,0.0,0.15,8202.3,1230.34,9432.64,9432.64,0.0,Pendiente,31,2023-03-29,29,1367.05,553.91,3323.46,Redondo High Profile
2025-01-01,2025,1,Clínica Santa Inés,Marcos Proaño,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",2,2292.58,0.15,687.77,0.15,3897.39,584.61,4482.0,0.0,0.0,Pagado,32,2025-02-02,60,2292.58,827.82,1655.64,Ergonómico
2025-12-04,2025,12,Estética Integral,Carlos Ruiz,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",3,1824.02,0.1,547.21,0.15,4924.85,738.73,5663.58,0.0,99.11,Pagado,17,2025-12-21,81,1824.02,711.06,2133.18,Anatómico
2025-02-15,2025,2,Estética Integral,Marcos Proaño,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",9,1421.44,0.1,1279.3,0.15,11513.66,1727.05,13240.71,13240.71,231.71,Pendiente,60,2025-04-16,16,1421.44,488.79,4399.11,Redondo Low Profile
2025-06-02,2025,6,Dr. Juan Pérez,Carlos Ruiz,IMP-ER-500,Implante de Seno Ergonómico 500cc,"Grado médico, esterilizado Gamma",9,2334.01,0.1,2100.61,0.15,18905.48,2835.82,21741.3,0.0,0.0,Pagado,52,2025-07-24,125,2334.01,813.89,7325.01,Ergonómico
2023-12-13,2023,12,MedGroup SA,Carlos Ruiz,IMP-ER-375,Implante de Seno Ergonómico 375cc,"Grado médico, esterilizado Gamma",8,1584.28,0.15,1901.14,0.15,10773.1,1615.96,12389.06,12389.06,0.0,Pendiente,38,2024-01-20,79,1584.28,622.06,4976.48,Ergonómico
2025-11-25,2025,11,MedGroup SA,Sofia Vega,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",10,1595.5,0.0,0.0,0.15,15955.0,2393.25,18348.25,0.0,0.0,Pagado,17,2025-12-12,83,1595.5,695.49,6954.9,Anatómico
2025-06-04,2025,6,Clínica Santa Inés,Lucía Méndez,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",7,1905.91,0.05,667.07,0.15,12674.3,1901.14,14575.44,14575.44,255.07,Pendiente,27,2025-07-01,15,1905.91,721.3,5049.1,Redondo Low Profile
2023-08-16,2023,8,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",3,2189.96,0.1,656.99,0.15,5912.89,886.93,6799.82,0.0,119.0,Pagado,44,2023-09-29,142,2189.96,738.71,2216.13,Redondo Low Profile
2023-04-28,2023,4,Estética Integral,Carlos Ruiz,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",1,1680.84,0.0,0.0,0.15,1680.84,252.13,1932.97,0.0,0.0,Pagado,54,2023-06-21,79,1680.84,690.28,690.28,Anatómico
